matrix_name,n_rows,n_cols,nnz_frac,min_value,max_value,avg_nz_p_row,std_nz_p_row
powersim,15838,15838,0.026934059798954756,-50008.28981696249,50008.28981696249,4.265816390958454,2.7005833088399447
sts4098,4098,4098,0.22762832802297825,-77172303.59538206,247720414.6427947,17.6564177647633,19.42968097360738
aug2d,29008,29008,0.004565376186997809,-1.0,1.0,2.6486486486486487,0.9576496062987339
aug2dc,30200,30200,0.004385772553835358,-1.0,1.0,2.6490066225165565,0.9573603022376231
aug3d,24300,24300,0.005925925925925926,-1.0,1.0,2.88,1.773583942191629
dtoc,24993,24993,0.005600896062684852,-1.0,1.0,2.79966390589365,0.9799314064920974
laser,3002,3002,0.05548155548976676,-1.0,4.0,2.9980013324450367,0.8182601274904757
ncvxqp1,12111,12111,0.02763704442791417,-94997.53071623505,7580207951163.945,6.107092725621336,3.569452001732693
ncvxqp9,16554,16554,0.011512036663240388,-8.0,127050408121.49605,3.2644678023438445,1.5151795260278282
sit100,10262,10262,0.03237531004577364,-1.0,1.333365,5.948742935100371,1.6034167007793758
tuma1,22967,22967,0.009585141411045313,-1.28248,3.51641,3.8211346714851744,1.33732763899606
tuma2,12992,12992,0.01684913338105754,-1.28248,3.51641,3.799645935960591,1.3597021362302841
linverse,11999,11999,0.03749791605894096,-3.4160317998246015,9.162010864607938,7.998749895824652,1.0013317762594773
robot,120,120,6.041666666666667,-70.237,90.57,7.25,7.259763540685514
rotor1,100,100,7.08,-10000.0,40000.0,7.08,7.042272360538182
rotor2,791,791,1.7077392473161244,-228979.0,371732.0,13.508217446270544,10.551642707479006
tomography,500,500,11.490400000000001,-5330.838311624785,17046166.29329386,57.452,63.43872394681343
rajat19,1157,1157,0.4033170756486577,-3.077972079836331,3.192982456140351,4.66637856525497,11.279172188610227
Si2,769,769,1.5701069228440834,-4.62861514063618,21.72971180836951,23.148244473342004,9.036488676877369
rajat27,20640,20640,0.023421303181900124,-167808.0,722284.1829789703,4.834156976744186,16.81448209452617
Sieber,2290,2290,0.283613966171507,-204697.67527375597,204697.67527375597,6.4947598253275105,67.47075199141695
fxm3_6,5026,5026,0.1960596778961893,1.0,1.0,18.70791882212495,14.31570327621574
Chem97Zt,2541,31022,0.07870916961826052,1.0,1.0,24.41715859897678,69.63733514599599
Chem97ZtZ,2541,2541,0.0766802634356568,1.0,1318.0238,2.8968909878000786,5.599832228849781
Kaufhold,8765,8765,0.05528262364347127,-999999999900000.0,50622.97998704284,4.845521962350257,2.2805718985566497
bloweybq,10001,10001,0.03998800199972004,-2.0,4999.75,6.998400159984001,99.94002299689848
qpband,20000,20000,0.0075,-1.0,2.2,2.25,0.4330127018922193
filter2D,1668,1668,0.2231667903087602,-0.00011680879497586221,5.1769578635339186e-05,6.44484412470024,1.2203131009834762
flowmeter0,9669,9669,0.04121315747754982,-1619.8106007994077,458.952230431742,6.969800393008584,0.39218523418502527
flowmeter5,9669,9669,0.07208398379365585,-1619.8106007994077,458.9540090493475,6.969800393008584,0.39218523418502527
LF10000,19998,19998,0.015000499949984999,-117780658734362.19,235561317468724.38,4.999599959996,0.024492855570467882
LF10,18,18,15.432098765432098,-85887.864,171775.728,4.555555555555555,0.6849348892187751
LFAT5000,19994,19994,0.012502500374999965,-14718165567122.176,29436331134244.35,3.9994998499549865,1.0001999149599758
LFAT5,14,14,15.306122448979592,-6283200.0,12566400.0,3.2857142857142856,1.0301575072754254
rail_1357,1357,1357,0.28081146966329235,-2.829300274173771e-05,1.134224019821793e-05,6.6212232866617535,1.8829625854657657
rail_5177,5177,5177,0.07529850478683352,-2.957202492275198e-05,1.218023307128003e-05,6.796407185628743,1.942351168393205
spiral,1434,1434,0.4780786984354849,-899.3243985344892,23.6521072796936,12.711297071129707,20.54522644893041
t2dal_bci,4257,4257,0.11511391454685947,-62.13899355690528,31.067587946789928,8.800798684519615,0.7532058621771976
t2dal,4257,4257,0.11511391454685947,-62.13899355690528,31.067587946789928,8.800798684519615,0.7532058621771976
California,9664,9664,0.01729253582627955,1.0,1.0,1.6711506622516556,3.6955052124593375
Cities,55,46,53.04347826086957,1.0,3.0,24.4,7.944351910176643
CSphd,1882,1882,0.04912584233879665,1.0,1.0,0.924548352816153,2.3089354068757055
divorce,50,9,50.0,1.0,1.0,4.5,2.670205984563738
EPA,4772,4772,0.039368550408256035,1.0,1.0,1.8786672254819783,8.899489379518808
Erdos02,6927,6927,0.01765613219541312,1.0,1.0,2.4460805543525335,8.422025019326755
Erdos971,472,472,0.5898089629416834,1.0,1.0,5.567796610169491,6.686032511010815
Erdos972,5488,5488,0.023524025916072385,1.0,1.0,2.581997084548105,5.948685777880398
Erdos981,485,485,0.5870974598788394,1.0,1.0,5.6948453608247425,6.820955750275817
Erdos982,5822,5822,0.02175793236684647,1.0,1.0,2.5334936447956027,5.9478289579328525
Erdos991,492,492,0.5853823782140261,1.0,1.0,5.760162601626016,6.868050691336223
Erdos992,6100,6100,0.020196183821553346,1.0,1.0,2.463934426229508,5.843941315076731
EVA,8497,8497,0.00931591734174634,1.0,1.0,0.7915734965281864,8.936517684115369
FA,10617,10617,0.0640308364332301,0.007,0.96,6.79815390411604,8.004887151722576
football,35,35,9.63265306122449,1.0,12.0,3.3714285714285714,2.8892481897616227
GD00_a,352,352,0.3696410123966942,1.0,1.0,1.3011363636363635,0.8661558643829405
GD00_c,638,638,0.2557463075244937,1.0,5.0,1.6316614420062696,3.22617635197311
GD01_a,311,311,0.6668665543160224,1.0,3.0,2.0739549839228295,2.5657270115216875
GD01_Acap,953,953,0.07101889543045709,1.0,3.0,0.6768100734522561,1.7589398405484837
GD01_b,18,18,11.419753086419753,1.0,1.0,2.0555555555555554,0.2290614236454256
GD01_c,33,33,12.396694214876034,1.0,2.0,4.090909090909091,3.476009871691848
GD02_a,23,23,16.446124763705104,1.0,1.0,3.782608695652174,3.525762596993616
GD02_b,80,80,3.6249999999999996,1.0,1.0,2.9,1.6093476939431082
GD06_Java,1538,1538,0.3395557028617038,1.0,1.0,5.222366710013004,5.964347400373138
GD06_theory,101,101,1.8625624938731495,1.0,1.0,3.762376237623762,5.11288125713226
GD95_a,36,36,4.398148148148148,1.0,1.0,1.5833333333333333,1.2555432644432805
GD95_b,73,73,1.8014636892475135,1.0,1.0,1.3150684931506849,3.293317070079316
GD95_c,62,62,7.466181061394381,1.0,1.0,4.629032258064516,2.5159739406295842
GD96_a,1096,1096,0.13960853002291013,1.0,2.0,1.530109489051095,1.3335255899160887
GD96_b,111,111,1.566431296161026,1.0,1.0,1.7387387387387387,0.9368503078454534
GD96_c,65,65,2.9585798816568047,1.0,1.0,3.8461538461538463,0.8454542562482514
GD96_d,180,180,0.7067901234567902,1.0,1.0,1.2722222222222221,3.354649436156657
GD97_a,84,84,2.352607709750567,1.0,1.0,3.9523809523809526,0.2129588549999799
GD97_b,47,47,5.975554549569941,0.01,1356.59,5.617021276595745,4.422155012773085
GD97_c,452,452,0.22515467146996632,1.0,17.0,1.0176991150442478,5.968178597183175
GD98_a,38,38,3.4626038781163437,1.0,1.0,1.3157894736842106,2.4720039085931322
GD98_b,121,121,1.4138378526056963,1.0,1.0,1.7107438016528926,1.2158594996101149
GD98_c,112,112,1.3392857142857142,1.0,1.0,3.0,0.0
GD99_b,64,64,3.1005859375,1.0,2.0,3.9375,0.24206145913796356
GD99_c,105,105,1.3514739229024944,1.0,1.0,1.4190476190476191,1.3365267879377813
geom,7343,7343,0.02206616738176467,1.0,77.0,3.2406373416859595,6.238701281789723
GlossGT,72,72,2.353395061728395,1.0,1.0,1.6944444444444444,1.1742478548804585
Journals,124,124,39.64620187304891,1.0,31997.0,97.3225806451613,22.733926752726532
Kohonen,4470,4470,0.06371584863544685,1.0,1.0,2.8480984340044744,17.649735621957245
Lederberg,8843,8843,0.05319912879824816,1.0,2.0,4.704398959629085,20.688946054541525
NotreDame_yeast,2114,2114,0.050951041352464845,1.0,1.0,2.119205298013245,3.0484855387382512
ODLIS,2909,2909,0.2156156242034506,1.0,3.0,6.2722585080783775,4.649131969739396
Ragusa16,24,24,14.0625,1.0,6.0,3.375,2.766051638467125
Ragusa18,23,23,12.098298676748582,1.0,4.0,2.782608695652174,1.9550719266014882
Roget,1022,1022,0.4858858536846903,1.0,1.0,4.965753424657534,3.621230257948156
Sandi_authors,86,86,1.6765819361817198,1.0,7.0,2.883720930232558,2.309830380620262
Sandi_sandi,314,360,0.5422859164897381,1.0,1.0,1.9522292993630572,2.490928407158144
SciMet,3084,3084,0.10948311102363396,1.0,2.0,3.3764591439688716,6.64945730146249
SmaGri,1059,1059,0.4386164366583117,1.0,2.0,4.64494806421152,14.754730694844222
SmallW,396,396,0.633863891439649,2.0,2.0,2.51010101010101,10.920391406659627
Stranke94,10,10,45.0,-254.0,235.0,9.0,0.0
Tina_AskCal,11,11,23.96694214876033,1.0,1.0,2.6363636363636362,1.1499191491521379
Tina_AskCog,11,11,29.75206611570248,1.0,1.0,3.272727272727273,1.3545149477955762
Tina_DisCal,11,11,33.88429752066116,1.0,1.0,3.727272727272727,1.3545149477955762
Tina_DisCog,11,11,39.66942148760331,1.0,1.0,4.363636363636363,1.5534552264213692
USAir97,332,332,1.9287995354913632,0.0009,0.5326,12.80722891566265,20.10317233931561
USpowerGrid,4941,4941,0.02700966732273861,1.0,1.0,2.66909532483303,1.7912722617587216
WorldCities,315,100,23.866666666666667,1.0,5.0,23.866666666666667,20.737696677598105
yeast,2361,2361,0.12884080410869772,1.0,1.0,5.856840321897501,7.953688805830419
Zewail,6752,6752,0.11895939907571708,1.0,2.0,8.032138625592417,16.867979608301965
extr1b,2836,2836,0.14178972350257918,-741299.568510469,30000.0,4.0211565585331455,2.249175574276904
hydr1c,5308,5308,0.08430209281578077,-2298393.83427139,1000000.0,4.474755086661643,3.136303736391801
c-18,2169,2169,0.184012918527361,-26.68842733302905,641044.9968017861,6.98248040571692,8.547950996067676
c-19,2327,2327,0.2229392112066474,-27.94869953768442,18435.72397163687,9.37559088955737,11.990788140974683
c-20,2921,2921,0.1500543643809405,-15.70188309417203,16396727.84720961,7.766175967134543,12.568923956734682
c-21,3509,3509,0.14482971402527117,-23.31743767922968,5972.283023153041,9.164149330293531,13.475302234119628
c-22,3792,3792,0.1135802221866154,-14.1956900631654,64186.34171697891,7.613924050632911,12.607144021641751
c-23,3969,3969,0.11124257845874183,-53.36754548789366,1088.831663564513,7.830435878054925,14.971686416068033
c-24,4119,4119,0.11734534406457654,-13.938704570953,51112.18194552064,8.666909444039815,15.064778791222226
c-25,3797,3797,0.1853063238522796,-18.28950898065245,2110.702025748477,13.072162233342112,20.024545298677037
c-26,4307,4307,0.10469940322633946,-64.53900822949284,518812.7082217498,8.01880659391688,12.528745463520659
c-27,4563,4563,0.08630241945031474,-12.5338829355209,19186.95047901458,6.875958799035722,10.672230968556178
c-28,4598,4598,0.08321979732474415,-19.97881445199305,2947529.923023412,6.652892561983471,9.007947007667024
c-29,5033,5033,0.09625326412141223,-26.17191366753104,2228049.892549651,8.688853566461354,15.979675800269428
c-30,5321,5321,0.12540864119823794,-10.30883914984268,4681990.993432323,12.345987596316482,74.62895001152326
c-31,5339,5339,0.1471851123530565,-8.818104609432826,54940.00344651602,14.716426297059375,29.92719726365996
c-32,5975,5975,0.0846567812188162,-4.662453488500669,7003.436117283922,9.116485355648535,64.32080544234405
c-33,6317,6317,0.07823681190354298,-16.35064717102087,204540.814796231,8.88443881589362,34.67541808449368
c-34,6611,6611,0.08116174229677892,-10.63141656086487,1730.871043700348,9.731205566480108,17.040855780671777
c-35,6537,6537,0.08123584255298366,-45.00010756052885,18643.49907877491,9.620774055377085,15.239171700592145
c-36,7479,7479,0.06562923138480306,-23.81903394003011,8741.117914872075,8.816820430538842,28.448890243070746
c-37,8204,8204,0.061569899308253864,-16.79450322992938,44089.5682739273,9.102389078498293,14.832421599945675
c-38,8127,8127,0.06496474714673597,-45.27956242641417,608.3467591002888,9.559370001230466,16.49926675244475
c-40,9941,9941,0.04626532028354678,-16.46623865012502,1463.722636558632,8.198470978774772,44.15546400144455
c-44,10728,10728,0.04158832796431704,-26.13829799222056,37328.73691624147,7.923191648023863,12.81894625552247
cryg10000,10000,10000,0.049699,-23830.40951573866,19215.76316047447,4.9699,0.17260935664094226
cryg2500,2500,2500,0.197584,-5679.837539484813,4615.532487504805,4.9396,0.2432115128853895
dw2048,2048,2048,0.2411365509033203,-0.13652592892466,0.94236984280243,4.9384765625,0.5059451468669144
dw8192,8192,8192,0.062206387519836426,-58.274290589091,40.564067880841,5.095947265625,0.6142220539789219
dwa512,512,512,0.946044921875,-1.3235911791509,0.78153810164582,4.84375,0.6665852814906732
dwb512,512,512,0.95367431640625,-0.014119588167694,0.94539795344242,4.8828125,0.7301657961338301
dwg961a,961,961,0.22251795032273225,-90024.7,179958.0,3.54318418314256,2.1879572615943763
dwg961b,961,961,0.6254324482063753,-15.3053,2.00023,11.020811654526534,4.1733488409540955
mhd1280a,1280,1280,2.9239501953125,-15906.7974,74619.3808,37.4265625,14.184969401926594
mhd1280b,1280,1280,0.73419189453125,-5.32450844,53.244872,17.7953125,9.909921317918913
mhd3200a,3200,3200,0.66431640625,-32198.9317354,151002.059239,21.258125,5.826362199895832
mhd3200b,3200,3200,0.10505859375000001,-0.16666669297,1.66666669297,5.72375,1.9654671041510718
mhd4800b,4800,4800,0.07013888888888889,-0.166666678318,1.66666667832,5.733333333333333,1.9602650047605528
qh1484,1484,1484,0.2774427677799493,-220070000000000.0,1.2566e+16,4.117250673854447,1.6005386523273613
qh768,768,768,0.4974365234375,-1580900000000.0,13512000000000.0,3.8203125,1.59475177870322
rdb1250,1250,1250,0.4672,-90.528,21.632,5.84,0.38366652186501754
rdb1250l,1250,1250,0.4672,-25.632,5.408,5.84,0.38366652186501754
rdb200,200,200,2.8000000000000003,-19.488,4.0,5.6,0.565685424949238
rdb200l,200,200,2.8000000000000003,-7.872,4.0,5.6,0.565685424949238
rdb2048_noL,2048,2048,0.286865234375,-143.39,34.848,5.875,0.3423265984407288
rdb3200l,3200,3200,0.18437499999999998,-57.792,13.448,5.9,0.3082207001484488
rdb450,450,450,1.274074074074074,-36.768,8.192,5.733333333333333,0.4807401700618652
rdb450l,450,450,1.274074074074074,-12.192,4.0,5.733333333333333,0.4807401700618652
rdb800l,800,800,0.7250000000000001,-18.112,4.0,5.8,0.4242640687119285
tols1090,1090,1090,0.2984597256123222,-1822500.0,1181.8134,3.253211009174312,11.247756708509645
tols2000,2000,2000,0.1296,-5963364.0,1181.8134,2.592,8.339396620859329
tols340,340,340,1.8996539792387543,-202500.0,1181.8134,6.458823529411765,19.755894394377574
tols4000,4000,4000,0.054900000000000004,-23444964.0,1181.8134,2.196,5.916889723494937
tols90,90,90,21.555555555555557,-19947.145,1181.8134,19.4,35.30212458195681
fome11,12142,24460,0.023995152483564278,-2.0,2.0,5.8692142974798225,7.5710455494562865
gams10am,114,171,2.0878218939160766,-1.0,1.0,3.5701754385964914,2.9048335346381107
gams30am,354,531,0.6846691563726899,-1.0,1.0,3.635593220338983,5.618771888005916
gams60am,714,1071,0.3409206819982895,-1.0,1.0,3.6512605042016806,8.156055290820893
gas11,459,862,0.5474424882095142,-264.71,252.0,4.718954248366013,1.3930617820562525
aa01,823,8904,0.9957025062254435,1.0,1.0,88.65735115431349,57.53468363879461
aa03,825,8627,0.9948470446905592,1.0,1.0,85.82545454545455,65.58544614474701
aa3,825,8627,0.9948470446905592,1.0,1.0,85.82545454545455,65.58544614474701
aa4,426,7195,1.7004831863546348,1.0,1.0,122.34976525821597,84.2132449321995
aa5,801,8308,0.99107278636418,1.0,1.0,82.33832709113608,66.1251160904494
aa6,646,7292,1.0981116758855287,1.0,1.0,80.07430340557275,63.947182557345684
air02,50,6774,18.17390020667257,1.0,1.0,1231.1,767.6339036285461
air03,124,10757,6.824363430264464,1.0,1.0,734.0967741935484,784.4264641963131
air04,823,8904,0.9957025062254435,1.0,1.0,88.65735115431349,57.53468363879461
air05,426,7195,1.7004831863546348,1.0,1.0,122.34976525821597,84.2132449321995
air06,825,8627,0.9948470446905592,1.0,1.0,85.82545454545455,65.58544614474701
aircraft,3754,7517,0.07182086790453093,-1.0,81.0,5.398774640383591,0.8009109031174998
car4,16384,33052,0.011767530851007502,-1.0,1.0,3.889404296875,11.417983050864338
ch,3700,8291,0.07856777293515926,-28.386,260.0,6.514054054054054,8.598841361127377
co5,5774,12325,0.08149141672363558,-2735.091,2442.1019,10.043817111188085,36.067269430740396
complex,1023,1408,3.2257370256820406,-1.0,1.0,45.41837732160313,44.79200256899782
cq5,5048,11748,0.08696054816222554,-185.698,1000.0,10.216125198098256,36.533631921458316
cq9,9278,21534,0.04837670243918924,-185.698,1000.0,10.417439103255012,36.462113115668245
cr42,905,1513,0.4830328679985248,-39.894165,39.943027,7.308287292817679,1.002200807672445
crew1,135,6469,5.376067054842754,1.0,1.0,347.77777777777777,174.9248163012461
dano3mip,3202,15851,0.16083766647800837,-1000.0,1000.0,25.49437851342911,47.32972174573613
df2177,630,10358,0.3422858491404543,1.0,1.0,35.453968253968256,1.367517203028719
ex3sta1,17443,17516,0.022511256675692728,-100.0,100.0,3.943071719314338,1.5182293517318763
farm,7,17,34.45378151260504,1.0,250.0,5.857142857142857,3.6421567954234177
gams10a,114,171,2.0878218939160766,-1.0,1.0,3.5701754385964914,2.9048335346381107
gams30a,354,531,0.6846691563726899,-1.0,1.0,3.635593220338983,5.618771888005916
ge,10099,16369,0.02711563487749005,-172.4,13745.0,4.438558273096346,3.4039902699977067
iiasa,669,3639,0.3005556397620694,-5703.294,8760.0,10.937219730941704,6.975653071065232
jendrec1,2109,4228,1.00492864522143,-145.89683,128.740372,42.488383119962066,8.258764483559125
l9,244,1483,1.287542973370328,-1.84775906,1.84775906,19.09426229508197,1.9823317608033766
lp22,2958,16392,0.14131054215664823,-1.0,1.0,23.163624070317784,13.621548646987494
lpl2,3294,10881,0.08992798228358484,-500.0,1.0,9.785063752276868,16.62758464358923
model1,362,798,1.048200612027306,-1.0,3.0,8.3646408839779,8.552384469822114
model2,379,1321,1.5193974341817484,-300.0,399.192596,20.071240105540898,26.73998106051109
model3,1609,4578,0.32546827980768944,-1828.94702,6925.73047,14.899937849596022,19.647402913973277
model4,1337,4962,0.689654236822137,-200.0,3087.35547,34.22064323111444,44.66558119838691
model5,1888,11802,0.40357369046900987,-99.273605,173.712219,47.62976694915254,81.47669225537993
model6,2096,5289,0.2492209814695342,-103.48584,1111.11108,13.181297709923664,23.49515853642675
model7,3358,9582,0.15858539108654815,-1657.89429,7322.96875,15.195652173913043,21.002073527921645
model8,2896,6464,0.13502855594606422,-1.0,3.0,8.728245856353592,8.594677651870061
model9,2879,10939,0.17767542964027902,-78.762115,1000.0,19.43591524835012,24.803779630829556
nemsafm,334,2348,0.36035254873557826,-1.0,1.001,8.461077844311378,4.34823730959191
nemscem,651,1712,0.34454541539256645,-1.001,1.0,5.8986175115207375,7.0629502975689915
nemspmm1,2372,8903,0.26454788436510496,-8776.0,1250.0,23.552698145025296,48.56234328989918
nemspmm2,2301,8734,0.33947964400937974,-8776.0,1250.0,29.650152107779228,73.14380521840678
nl,7039,15325,0.04360233024721043,-218.2291,198.8029,6.6820571103849975,14.893276842273107
p0033,15,48,15.694444444444445,-400.0,400.0,7.533333333333333,5.302410353372847
p0040,23,63,9.178743961352657,-2220.0,1.0,5.782608695652174,2.0206869632386524
p0201,133,334,4.628337310341723,-64.0,64.0,15.458646616541353,16.103757221983752
p0282,241,523,1.750989741596122,-204.0,4.0,9.157676348547717,11.033334684885332
p0291,252,543,1.668420591072525,-52.0,20.4,9.05952380952381,11.439299280428452
p0548,176,724,1.4808827222501255,-9999.0,9999.0,10.721590909090908,12.865421846453001
p05,5090,9590,0.12096138126855291,-3.0,1.0,11.600196463654225,62.2378374351632
p2756,755,3511,0.3656247819058739,-9999.0,9999.0,12.837086092715232,25.406443402089582
p6000,2095,7967,0.11878353818091512,-22451.0,99446.0,9.463484486873508,180.54444967548034
pcb1000,1565,2820,0.46366664400788526,-1.0,2.0,13.075399361022365,53.06454628209739
pcb3000,3960,7732,0.18772502573588967,-1.0,2.0,14.51489898989899,111.83802447027594
pf2177,9728,10178,0.03129330806383221,1.0,1.0,3.185032894736842,0.8506323106168169
primagaz,1554,10836,0.12865855889111702,-1.0,1.0,13.941441441441441,103.19194567395414
problem,12,46,15.579710144927535,-1.0,1.0,7.166666666666667,2.6404965862924765
progas,1650,1900,0.28379585326953743,-3000.0,10000.0,5.3921212121212125,3.557603685812632
qiulp,1192,1900,0.1983398092546803,-22.23,1.0,3.7684563758389262,11.332826864084637
refine,29,62,8.509454949944383,-3.5,66.0,5.275862068965517,4.9820128304776565
rosen1,520,1544,2.96358110801116,-9.0,9.0,45.75769230769231,115.15135081567455
rosen2,1032,3080,1.495519983892077,-9.0,9.0,46.06201550387597,166.72406191292228
rosen7,264,776,3.921626054358013,-9.0,9.0,30.431818181818183,79.85893748788682
rosen8,520,1544,2.0000498206456756,-9.0,9.0,30.880769230769232,116.95754166899387
rosen10,2056,6152,0.5075063375043641,-9.0,9.0,31.22178988326848,239.99619491128095
seymourl,4944,6316,0.1232710730030682,-1.0,1.0,7.785800970873787,3.198975969726217
slptsk,2861,3347,0.7567540020553967,-11.671486,16.239201,25.328556448794128,7.3355954176991185
testbig,17613,31223,0.011208503200873316,-1.0,2.0,3.4996309544086754,0.8397808016175637
zed,116,142,4.043224866440019,-37.0,3500.0,5.741379310344827,3.246007334363919
de063155,852,1848,0.31203635957157083,-439175000000.0,835450000000.0,5.766431924882629,4.492628280314775
de063157,936,1908,0.28663611603863176,-2.3148e+18,2.3148e+18,5.469017094017094,4.272889779538418
de080285,936,1908,0.2845643175831855,-972.222,972.222,5.42948717948718,4.355140659538513
gen1,769,2561,3.2032960141849665,-1.0,1.00000048,82.03641092327699,55.64709744882241
gen2,1121,3264,2.237120874219447,-1.0,1.0,73.01962533452274,66.78606028630628
gen,769,2561,3.2032960141849665,-1.0,1.00000048,82.03641092327699,55.64709744882241
iprob,3001,3001,0.09993336665185802,-9940.0,9940.0,2.9990003332222592,54.717501746100865
l30,2701,16281,0.118408237629483,-1.84775906,1.84775906,19.278045168456128,1.9112275760031505
stoch_aircraft,3754,7517,0.07182086790453093,-1.0,81.0,5.398774640383591,0.8009109031174998
cep1,1521,4769,0.11350149421346416,-1.0,1.0,5.412886259040105,0.5382828942503015
deter0,1923,5468,0.10625809085033482,-1.40155,1.0,5.810192407696308,6.518493242241394
deter1,5527,15737,0.037005739781436994,-1.49605,1.0,5.82359326940474,6.526740079561971
deter2,6095,17313,0.03386094949112151,-1.46642,1.0,5.862346185397867,6.544471562402809
deter3,7647,21777,0.026750340882643792,-1.4618,1.0,5.8254217340133385,6.527846599250285
deter4,3235,9133,0.0650899780692365,-1.5206,1.0,5.94466769706337,6.580264049934053
deter5,5103,14529,0.04007877532858223,-1.38688,1.0,5.823045267489712,6.5264083126000845
deter6,4255,12113,0.04806093966500142,-1.49904,1.0,5.821621621621621,6.525546126337555
deter7,6375,18153,0.032085443663500766,-1.40869,1.0,5.824470588235294,6.527271088056485
deter8,3831,10905,0.05337618939391492,-1.40397,1.0,5.820673453406421,6.5249716625995005
fxm2-6,1520,2845,0.2962723152344834,-130.0,99.0,8.428947368421053,9.08564245895505
fxm2-16,3900,7335,0.11526051771450543,-130.0,99.0,8.454358974358975,9.155758674013773
pgp2,4034,13254,0.04203368994451044,-1.0,16.0,5.571145265245414,0.49491246825389207
stormg2-27,14441,37485,0.017415548265794327,-71.0,42.4,6.528218267433004,4.312837168091933
stormg2-8,4409,11322,0.05719900787476468,-71.0,42.4,6.476071671580858,4.414345096533423
delf,3170,6654,0.07299515767655707,-1944.44,1944.44,4.8570977917981075,3.3179687307633263
kleemin,8,16,34.375,1.0,20000000.0,5.5,2.29128784747792
large,4282,8617,0.05592444944296971,-1944.44,1944.44,4.8190098085007005,3.3260023441189195
nsic,465,897,0.8268901116025941,-500640.0,1.0,7.417204301075269,10.600777245352008
plddb,3069,5049,0.06994987732150633,-83.3333,108.889,3.5317693059628543,1.8684456413252606
small,677,1400,0.33836252373918546,-1000.0,324.074,4.737075332348597,3.2309433136392003
scagr7-2b,9743,13847,0.026598953841686864,-9.32,1.5,3.6831571384583803,2.4497601213595868
scagr7-2c,2447,3479,0.10577799213989056,-9.32,1.5,3.680016346546792,2.447190728138713
scrs8-2b,1820,3499,0.1156845440926607,-1.0,36.0,4.047802197802198,2.348350041394648
scrs8-2c,1820,3499,0.1156845440926607,-1.0,36.0,4.047802197802198,2.348350041394648
scrs8-2r,14364,27691,0.01469226454923879,-1.0,36.0,4.068434976329713,2.3446694494588267
sctap1-2b,15390,33858,0.019086325870179593,-33.0,80.0,6.462248213125406,4.791152001934578
sctap1-2c,3390,7458,0.0864388263558128,-33.0,80.0,6.446607669616519,4.781103289941112
wb-cs-stanford,9914,9914,0.03749616074883091,1.0,1.0,3.717369376639096,10.590932461916898
Chebyshev1,261,261,3.404236579028493,-3250.0,20000.0,8.885057471264368,31.391517982440856
Chebyshev2,2053,2053,0.4376710783335615,-3250.0,20000.0,8.985387238188018,90.28943976502404
Chebyshev3,4101,4101,0.21928029044247957,-257500.0,2000000.0,8.992684711046087,127.84401288852536
viscoplastic1,4326,4326,0.32684139103217247,-18.802577,18.802577,14.13915857605178,8.654676614908801
psse1,14318,11028,0.03633717432262861,-99999.99999999999,99999.99999999999,4.0072635842994835,1.1053983962435063
Maragal_1,32,14,52.23214285714286,-1.6567940335248466,1.9468074427324342,7.3125,4.530711174859858
Maragal_2,555,350,2.242985842985843,-2.6169817580856223,2.1191495432755367,7.850450450450451,11.655922006221232
Maragal_3,1690,860,1.265377734966286,-2.0875301852738795,1.9053876632769229,10.882248520710059,32.247797663030454
Maragal_4,1964,1034,1.3157039476535077,-2.2082327486951234,1.5276637265820598,13.60437881873727,47.39926397345355
Maragal_5,4654,3320,0.602480830067153,-2.745570601085538,2.4940044018175316,20.00236355822948,98.39042949735516
eurqsa,7245,7245,0.04883404037243266,-1186632.6,1186632.6,6.368806073153899,4.146065845785504
QRpivot,660,749,0.7703200226564713,-5.32247518039367,3.0,5.7696969696969695,3.493065411465794
photogrammetry,1388,390,2.1828123845414913,-3.056625491915099e-05,2.3640973029086975e-05,8.512968299711815,0.9864962051036247
circuit204,1020,1020,0.5654555940023068,-1.0,5.3,5.767647058823529,3.445646920240369
plbuckle,1282,1282,0.9712666197755555,-235916.271302577,1870469.95557634,23.903276131045242,4.584448227869616
t2d_q4,9801,9801,0.09059479645350599,-0.5856347176811134,3.61003156559904,8.879196000408122,0.5932112681504531
t2d_q9,9801,9801,0.09059479645350599,-0.5856347176811134,3.61003156559904,8.879196000408122,0.5932112681504531
photogrammetry2,4472,936,0.8852804917205633,-3.589818303950665e-05,3.0652533254738046e-05,8.286225402504472,1.0284016251844816
bibd_9_3,36,84,8.333333333333332,1.0,1.0,7.0,0.0
bibd_9_5,36,126,27.77777777777778,1.0,1.0,35.0,0.0
bibd_11_5,55,462,18.181818181818183,1.0,1.0,84.0,0.0
bibd_12_4,66,495,9.090909090909092,1.0,1.0,45.0,0.0
bibd_12_5,66,792,15.151515151515152,1.0,1.0,120.0,0.0
bibd_13_6,78,1716,19.230769230769234,1.0,1.0,330.0,0.0
bibd_14_7,91,3432,23.076923076923077,1.0,1.0,792.0,0.0
bibd_15_3,105,455,2.857142857142857,1.0,1.0,13.0,0.0
bibd_17_3,136,680,2.2058823529411766,1.0,1.0,15.0,0.0
bibd_17_4b,136,2380,4.411764705882353,1.0,1.0,105.0,0.0
bibd_17_4,136,2380,4.411764705882353,1.0,1.0,105.0,0.0
bibd_49_3,1176,18424,0.25510204081632654,1.0,1.0,47.0,0.0
